"Hora","Voltage[V]","ε Voltage[V]","Current[µA]","ε Current[µA]","Pressure[Pa]","ε Pressure[Pa]"
"2022-11-16 16:33:52.334","-50,27","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.335","-52,91","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.336","-55,02","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.337","-59,51","0,00001","-28,47","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.338","-62,95","0,00001","-27,49","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.339","-59,38","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.340","-52,51","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.341","-50,80","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.342","-47,49","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.343","-43,40","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.344","-39,04","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.345","-36,53","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.346","-34,15","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.347","-29,66","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.348","-25,96","0,00001","-14,07","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.349","-22,13","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.350","-20,28","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.351","-12,89","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.352","-8,79","0,00001","-11,78","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.353","-6,15","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.354","-4,30","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.355","-0,47","0,00001","-9,49","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.356","3,10","0,00001","-3,59","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.357","6,40","0,00001","0,66","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.358","7,45","0,00001","3,28","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.359","9,83","0,00001","7,53","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.360","14,06","0,00001","12,12","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.361","18,95","0,00001","19,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.362","20,00","0,00001","22,26","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.363","24,49","0,00001","25,86","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.364","27,40","0,00001","29,14","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.365","30,57","0,00001","33,07","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.366","30,97","0,00001","35,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.367","33,48","0,00001","38,30","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.368","38,89","0,00001","41,90","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.369","41,66","0,00001","45,83","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.370","43,12","0,00001","49,76","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.371","43,38","0,00001","53,36","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.372","52,36","0,00001","62,52","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.373","55,53","0,00001","68,09","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.374","55,53","0,00001","73,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.375","57,25","0,00001","79,87","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.376","62,93","0,00001","82,82","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.377","59,36","0,00001","65,80","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.378","55,14","0,00001","54,01","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.379","49,33","0,00001","42,89","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.380","47,34","0,00001","33,39","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.381","45,23","0,00001","23,57","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.382","42,59","0,00001","17,35","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.383","33,87","0,00001","0,66","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.384","31,63","0,00001","-3,59","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.385","28,59","0,00001","-5,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.386","26,21","0,00001","-9,16","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.387","21,19","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.388","17,36","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.389","15,38","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.390","12,87","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.391","9,30","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.392","4,55","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.393","-0,60","0,00001","-14,40","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.394","-2,45","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.395","-6,28","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.396","-9,98","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.397","-11,30","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.398","-13,42","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.399","-16,19","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.400","-20,28","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.401","-23,19","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.402","-24,91","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.403","-26,62","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.404","-34,02","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.405","-35,87","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.406","-38,25","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.407","-40,23","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.408","-44,46","0,00001","-26,18","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.409","-47,89","0,00001","-26,51","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.410","-49,48","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.411","-51,72","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.412","-55,02","0,00001","-25,53","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.413","-59,38","0,00001","-27,49","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.414","-60,17","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.415","-56,08","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.416","-53,44","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.417","-51,72","0,00001","-23,23","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.418","-47,49","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.419","-43,80","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.420","-39,57","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 16:33:52.421","-37,59","0,00001","-20,94","0,00001","0,00","0,00001"
